Admire	Vvc	ADMIRER
pas	Rg	PAS
vu	Ge	VOIR
son	Ds	SON
teint	Nc	TEINT
avec	S	AVEC
le	Da	LE
privilège	Nc	PRIVILÈGE
De	Vvc	De
montrer	Vvn	MONTRER
un	Dn	UN
accord	Nc	ACCORD
des	S+Da	DE+LE|DE+LES
feux	Nc	FEU|FEUX
et	Cc	ET
de	S	DE
la	Da	LE
neige	Nc	NEIGE
?	Fs	?
N'	Rp	NE
as	Vuc	AVOIR
-tu	Ge	-tu
pas	Rg	PAS
vu	Ge	VOIR
ses	Ds	SON
yeux	Nc	OEIL|YEUX
qui	Pr	QUI
font	Vvc	FAIRE
croire	Vvn	CROIRE
au	S+Da	À+LE
soleil	Nc	SOLEIL
Qu'	Vvc	Qu'
on	Pp	ON
ne	Rp	NE
l'	Pp	IL
appelle	Vvc	APPELER
plus	Rg	PLUS
un	Dn	UN
astre	Nc	ASTRE|ÂTRE
sans	S	SANS
pareil	Nc	PAREIL
?	Fs	?
Pour	S	POUR
plaire	Vvn	PLAIRE
aux	S+Da	À+LES
passions	Nc	PASSION
où	Pr	OÙ
ton	Ds	TON
esprit	Nc	ESPRIT
s'	Pp	SE
engage	Vvc	ENGAGER
,	Fw	,
Clitophon	Nc	Clitophon
,	Fw	,
si	Cs	SI
tu	Pp	TU
veux	Vvc	VOULOIR
j'	Pp	JE
en	Pp	EN
croirai	Vvc	CROIRE
davantage	Rg	DAVANTAGE
.	Fs	.
Ami	Nc	AMI
,	Fw	,
crois	Vvc	CROIRE|CROÎTRE
seulement	Rg	SEULEMENT
que	Cs	QUE
ce	Dd	CE
corps	Nc	CORPS
si	Rg	SI
bien	Rg	BIEN
fait	Ge	FAIRE
Est	Vvc	Est
la	Da	LE
belle	Ag	BEAU
prison	Nc	PRISON
d'	S	DE
un	Dn	UN
esprit	Nc	ESPRIT
plus	Rg	PLUS
parfait	Ag	PARFAIT
.	Fs	.
Sa	Ds	SON
langue	Nc	LANGUE
assujettit	Vvc	ASSUJETTIR
ces	Dd	CE
âmes	Nc	ÂME
relevées	Ge	RELEVER
Que	Vvc	Que
l'	Da	LE
éclat	Nc	ÉCLAT
de	S	DE
ses	Ds	SON
yeux	Nc	OEIL|YEUX
n'	Rp	NE
avait	Vuc	AVOIR
pas	Rg	PAS
captivées	Ge	CAPTIVER
Et	Vvc	Et
l'	Da	LE
amour	Nc	AMOUR
ne	Rp	NE
sait	Vvc	SAVOIR
pas	Rg	PAS
s'	Cs	SI
il	Pp	IL
reçoit	Vvc	RECEVOIR
plus	Rg	PLUS
de	S	DE
coeurs	Nc	CUR
Du	Vvc	Du
charme	Nc	CHARME
de	S	DE
sa	Ds	SON
voix	Nc	VOIX
que	Cs	QUE
de	S	DE
ses	Ds	SON
yeux	Nc	OEIL|YEUX
vainqueurs	Nc	VAINQUEUR
.	Fs	.
Une	Dn	UN
fille	Nc	FILLE
d'	S	DE
esprit	Nc	ESPRIT
qui	Pr	QUI
captive	Vvc	CAPTIVER
notre	Ds	NOTRE
âme	Nc	ÂME
Est	Vvc	Est
bonne	Ag	BON
pour	S	POUR
maîtresse	Nc	MAÎTRE|MAÎTRESSE
et	Cc	ET
rarement	Rg	RAREMENT
pour	S	POUR
femme	Nc	FEMME
.	Fs	.
Tous	Di	TOUT
les	Da	LE
feux	Nc	FEU|FEUX
de	S	DE
l'	Da	LE
amour	Nc	AMOUR
ne	Rp	NE
m'	Pp	JE
échaufferaient	Vvc	ÉCHAUFFER
pas	Rg	PAS
Si	Vvc	Si
le	Da	LE
corps	Nc	CORPS
et	Cc	ET
l'	Da	LE
esprit	Nc	ESPRIT
n'	Rp	NE
avaient	Vuc	AVOIR
mêmes	Ag	MÊME
appas	Nc	APPAS
.	Fs	.
Être	Nc	Être
esclave	Ag	ESCLAVE
d'	S	DE
un	Dn	UN
corps	Nc	CORPS
dont	Pr	DONT
la	Da	LE
grâce	Nc	GRÂCE
volage	Ag	VOLAGE
Ne	Vvc	Ne
va	Vvc	ALLER
pas	Rg	PAS
jusqu'	S	JUSQUE
à	S	À
l'	Da	LE
âme	Nc	ÂME
et	Cc	ET
change	Nc	CHANGE
au	S+Da	À+LE
gré	Nc	GRÉ
de	S	DE
l'	Da	LE
âge	Nc	ÂGE
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
faire	Vvn	FAIRE
vivre	Vvn	VIVRE
encor	Nc	encor
ce	Dd	CE
malheureux	Ag	MALHEUREUX
amant	Nc	AMANT
Que	Vvc	Que
l'	Da	LE
amour	Nc	AMOUR
d'	S	DE
un	Dn	UN
beau	Ag	BEAU
marbre	Nc	MARBRE|MARBRÉ
a	Vuc	AVOIR
mis	Ge	METTRE
au	S+Da	À+LE
monument	Nc	MONUMENT
.	Fs	.
Bien	Rg	BIEN
que	Cs	QUE
sur	S	SUR
la	Da	LE
raison	Nc	RAISON
ton	Ds	TON
sentiment	Nc	SENTIMENT
se	Pp	IL
fonde	Vvc	FONDER|FONDRE
,	Fw	,
Il	Vvc	Il
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
toutefois	Rg	TOUTEFOIS
celui	Pd	CELUI
de	S	DE
tout	Di	TOUT
le	Da	LE
monde	Nc	MONDE
.	Fs	.
Un	Dn	UN
beau	Ag	BEAU
corps	Nc	CORPS
sans	S	SANS
esprit	Nc	ESPRIT
incapable	Ag	INCAPABLE
d'	S	DE
ardeur	Nc	ARDEUR
Est	Vvc	Est
une	Dn	UN
fleur	Nc	FLEUR
qui	Pr	QUI
passe	Vvc	PASSER
et	Cc	ET
qui	Pr	QUI
n'	Rp	NE
a	Vuc	AVOIR
point	Rg	POINT
d'	S	DE
odeur	Nc	ODEUR
,	Fw	,
Clinias	Nc	Clinias
,	Fw	,
ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
rien	Pi	RIEN
qu'	Cs	QUE
une	Dn	UN
belle	Ag	BEAU
peinture	Nc	PEINTURE
,	Fw	,
Qu'	Vvc	Qu'
un	Dn	UN
ouvrage	Nc	OUVRAGE
imparfait	Ag	IMPARFAIT
des	S+Da	DE+LE|DE+LES
mains	Nc	MAIN
de	S	DE
la	Da	LE
nature	Nc	NATURE
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
un	Dn	UN
ciel	Nc	CIEL
sans	S	SANS
soleil	Nc	SOLEIL
,	Fw	,
un	Dn	UN
flambeau	Nc	FLAMBEAU
sans	S	SANS
clarté	Nc	CLARTÉ
,	Fw	,
Ou	Vvc	Ou
bien	Rg	BIEN
un	Dn	UN
beau	Ag	BEAU
palais	Nc	PALAIS
qui	Pr	QUI
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
habité	Ge	HABITER
.	Fs	.
Plusieurs	Pi	PLUSIEURS
où	Pr	OÙ
la	Da	LE
raison	Nc	RAISON
est	Vuc	ÊTRE
toujours	Rg	TOUJOURS
assez	Rg	ASSEZ
forte	Ag	FORT
Voudraient	Vvc	VOULOIR
bien	Rg	BIEN
posséder	Vvn	POSSÉDER
des	Dn	UN
palais	Nc	PALAIS
de	S	DE
la	Da	LE
sorte	Nc	SORTE
,	Fw	,
Ou	Vvc	Ou
si	Cs	SI
on	Pp	ON
les	Pp	ILS
fuyait	Vvc	FUIR
tu	Pp	TU
me	Pp	JE
dois	Vvc	DEVOIR
avouer	Vvn	AVOUER
Qu'	Vvc	Qu'
il	Pp	IL
se	Pp	IL
verrait	Vvc	VOIR
beaucoup	Rg	BEAUCOUP
de	S	DE
palais	Nc	PALAIS
à	S	À
louer	Vvn	LOUER|LOVER
.	Fs	.
Mais	Cc	MAIS
que	Cs	QUE
te	Pp	TU
servira	Vvc	SERVIR
de	S	DE
cacher	Vvn	CACHER
dans	S	DANS
ton	Ds	TON
âme	Nc	ÂME
Ces	Vvc	Ces
secrets	Ag	SECRET
mouvements	Nc	MOUVEMENT
d'	S	DE
une	Dn	UN
si	Rg	SI
vive	Ag	VIF
flamme	Nc	FLAMME
?	Fs	?
Tu	Pp	TU
sais	Vvc	SAVOIR
bien	Rg	BIEN
que	Cs	QUE
ton	Ds	TON
père	Nc	PÈRE
a	Vuc	AVOIR
des	Dn	UN
intentions	Nc	INTENTION
Qui	Vvc	Qui
ne	Rp	NE
sont	Vuc	ÊTRE
pas	Rg	PAS
d'accord	Nc	d'accord
avec	S	AVEC
tes	Ds	TON
passions	Nc	PASSION
.	Fs	.
Tu	Pp	TU
désires	Vvc	DÉSIRER
Lucipe	Nc	Lucipe
et	Cc	ET
son	Ds	SON
vouloir	Nc	VOULOIR
ordonne	Vvc	ORDONNER
Que	Vvc	Que
tu	Pp	TU
dois	Vvc	DEVOIR
quelque	Di	QUELQUE
jour	Nc	JOUR
épouser	Vvn	ÉPOUSER
Calligonne	Vvc	Calligonne
.	Fs	.
Hélas	Vvc	Hélas
!	Fs	!
Je	Pp	JE
sais	Vvc	SAVOIR
trop	Rg	TROP
bien	Rg	BIEN
que	Cs	QUE
ses	Ds	SON
lâches	Ag	LÂCHE
désirs	Nc	DÉSIR
Sont	Vvc	Sont
des	Dn	UN
empêchements	Nc	EMPÊCHEMENT
au	S+Da	À+LE
cours	Nc	COUR|COURS|COURT
de	S	DE
mes	Ds	MON
plaisirs	Nc	PLAISIR
.	Fs	.
L'	Pp	IL
on	Pp	ON
dirait	Vvc	DIRE
aujourd'hui	Rg	AUJOURD'HUI
qu'	Cs	QUE
il	Pp	IL
m'	Pp	JE
ait	Vuc	AVOIR
donné	Ge	DONNER
la	Da	LE
vie	Nc	VIE
Pour	Ag	Pour
la	Pp	IL
rendre	Vvn	RENDRE
aux	S+Da	À+LES
ennuis	Nc	ENNUI
dont	Pr	DONT
elle	Pp	IL
est	Vuc	ÊTRE
poursuivie	Ge	POURSUIVRE
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
de	S	DE
lui	Pp	IL
seulement	Rg	SEULEMENT
dont	Pr	DONT
mes	Ds	MON
soins	Nc	SOIN
sont	Vuc	ÊTRE
venus	Ge	VENIR
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
par	S	PAR
lui-même	Pp	LUI-MÊME
aussi	Rg	AUSSI
qu'	Cs	QUE
ils	Pp	ILS
sont	Vuc	ÊTRE
entretenus	Ge	ENTRETENIR
.	Fs	.
Mais	Cc	MAIS
ce	Pd	CE
qui	Pr	QUI
les	Pp	ILS
augmente	Vvc	AUGMENTER
et	Cc	ET
me	Pp	JE
fait	Vvc	FAIRE
toujours	Rg	TOUJOURS
craindre	Vvn	CRAINDRE
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
qu'	Cs	QUE
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
endurer	Vvn	ENDURER
sans	S	SANS
toutefois	Rg	TOUTEFOIS
me	Pp	JE
plaindre	Vvn	PLAINDRE
.	Fs	.
Et	Cc	ET
je	Pp	JE
suis	Vuc	ÊTRE
malheureux	Ag	MALHEUREUX
après	S	APRÈS
mille	Nc	MILLE
travaux	Nc	TRAVAIL|TRAVAUX
Jusqu'	Vvc	Jusqu'
au	S+Da	À+LE
point	Nc	POINT
d'	S	DE
honorer	Vvn	HONORER
la	Da	LE
cause	Nc	CAUSE
de	S	DE
mes	Ds	MON
maux	Nc	MAL
.	Fs	.
J'	Pp	JE
aimerai	Vvc	AIMER
toutefois	Rg	TOUTEFOIS
malgré	S	MALGRÉ
cette	Dd	CE
contrainte	Nc	CONTRAINTE
La	Vvc	La
divine	Ag	DIVIN
beauté	Nc	BEAUTÉ
dont	Pr	DONT
je	Pp	JE
ressens	Vvc	RESSENTIR
l'	Da	LE
atteinte	Nc	ATTEINTE
Et	Vvc	Et
je	Pp	JE
suis	Vuc	ÊTRE
résolu	Ge	RÉSOUDRE
de	S	DE
montrer	Vvn	MONTRER
quelque	Di	QUELQUE
jour	Nc	JOUR
Que	Vvc	Que
le	Da	LE
respect	Nc	RESPECT
est	Vuc	ÊTRE
faible	Ag	FAIBLE
où	Pr	OÙ
préside	Vvc	PRÉSIDER
l'	Da	LE
amour	Nc	AMOUR
.	Fs	.
Quand	Cs	QUAND
verras	Vvc	VOIR
-tu	Ag	-tu
Lucipe	Vvc	Lucipe
?	Fs	?
Elle	Pp	IL
m'	Pp	JE
a	Vuc	AVOIR
fait	Ge	FAIRE
entendre	Vvn	ENTENDRE
Que	Vvc	Que
dedans	Rg	DEDANS
ce	Dd	CE
jardin	Nc	JARDIN
je	Pp	JE
la	Pp	IL
devais	Vvc	DEVOIR
attendre	Vvn	ATTENDRE
.	Fs	.
Il	Pp	IL
est	Vuc	ÊTRE
bien	Rg	BIEN
malaisé	Ag	MALAISÉ
que	Cs	QUE
tu	Pp	TU
l'	Pp	IL
y	Pp	Y
puisses	Vvc	POUVOIR
voir	Vvn	VOIR
.	Fs	.
Pourquoi	Rt	POURQUOI
dis	Vvc	DIRE
-tu	Vvn	-tu
cela	Pd	CELA
?	Fs	?
Voici	S	VOICI
l'	Da	LE
heure	Nc	HEURE|HURE
du	S+Da	DE+LE
soir	Nc	SOIR
.	Fs	.
Tu	Pp	TU
sais	Vvc	SAVOIR
bien	Rg	BIEN
que	Cs	QUE
sa	Ds	SON
mère	Nc	MÈRE
à	S	À
ses	Ds	SON
voeux	Nc	VU
trop	Rg	TROP
cruelle	Ag	CRUEL
L'	Vvc	L'
amène	Ag	AMÈNE
tous	Di	TOUT
les	Da	LE
soirs	Nc	SOIR
promener	Vvn	PROMENER
avec	S	AVEC
elle	Pp	IL
.	Fs	.
Je	Pp	JE
ne	Rp	NE
l'	Pp	IL
ignore	Vvc	IGNORER
pas	Rg	PAS
,	Fw	,
mais	Cc	MAIS
que	Cs	QUE
m'	Pp	JE
importe-t-il	Vvc	importe-t-il
?	Fs	?
Laisse	Vvc	LAISSER
faire	Vvn	FAIRE
l'	Da	LE
amour	Nc	AMOUR
,	Fw	,
il	Pp	IL
est	Vuc	ÊTRE
assez	Rg	ASSEZ
subtil	Ag	SUBTIL
.	Fs	.
Ses	Ds	SON
traits	Nc	TRAIT|TRAITS
accoutumés	Ge	ACCOUTUMER
à	S	À
faire	Vvn	FAIRE
des	Dn	UN
miracles	Nc	MIRACLE
,	Fw	,
Nous	Vvc	Nous
ouvrent	Vvc	OUVRER|OUVRIR
des	Dn	UN
chemins	Nc	CHEMIN
au	S+Da	À+LE
travers	Nc	TRAVERS
des	S+Da	DE+LE|DE+LES
obstacles	Nc	OBSTACLE
.	Fs	.
Mais	Cc	MAIS
regarde	Vvc	REGARDER
venir	Vvn	VENIR
.	Fs	.
Ha	Rg	HA
,	Fw	,
je	Pp	JE
ne	Rp	NE
croirais	Vvc	CROIRE
pas	Rg	PAS
Que	Nc	Que
tu	Pp	TU
dusses	Vvc	DEVOIR
ce	Dd	CE
soir	Nc	SOIR
adorer	Vvn	ADORER
ses	Ds	SON
appas	Nc	APPAS
.	Fs	.
De	S	DE
quelle	Dt	QUEL
invention	Nc	INVENTION
vous	Pp	VOUS
êtes	Vuc	ÊTRE
-vous	Nc	-vous
servie	Ge	SERVIR
,	Fw	,
Pour	Nc	POUR
venir	Vvn	VENIR
en	S	EN
ce	Dd	CE
lieu	Nc	LIEU
me	Pp	JE
conserver	Vvn	CONSERVER
la	Da	LE
vie	Nc	VIE
?	Fs	?
J'	Pp	JE
ai	Vuc	AVOIR
feint	Vvc	FEINDRE
qu'	Cs	QUE
un	Dn	UN
petit	Ag	PETIT
mal	Nc	MAL
m'	Pp	JE
ôtait	Vvc	ÔTER
la	Da	LE
liberté	Nc	LIBERTÉ
De	Vvc	De
m'	Pp	JE
aller	Vvn	ALLER
promener	Vvn	PROMENER
sur	S	SUR
ce	Dd	CE
bord	Nc	BORD
écarté	Ge	ÉCARTER
Où	Vvc	Où
tous	Di	TOUT
les	Da	LE
soirs	Nc	SOIR
ma	Ds	MON
mère	Nc	MÈRE
a	Vuc	AVOIR
pris	Ge	PRENDRE
une	Dn	UN
habitude	Nc	HABITUDE
De	Vvc	De
chercher	Vvn	CHERCHER
du	S+Da	DE+LE
plaisir	Nc	PLAISIR
dedans	Rg	DEDANS
la	Da	LE
solitude	Nc	SOLITUDE
.	Fs	.
Pourvu	Ge	POURVOIR
que	Cs	QUE
votre	Ds	VOTRE
mal	Nc	MAL
ne	Rp	NE
la	Pp	IL
puisse	Vvc	POUVOIR
arrêter	Vvn	ARRÊTER
,	Fw	,
Nous	Vvc	Nous
aurons	Vuc	AVOIR
aujourd'hui	Rg	AUJOURD'HUI
de	S	DE
quoi	Pr	QUE|QUOI
nous	Pp	NOUS
contenter	Vvn	CONTENTER
.	Fs	.
Clitophon	Nc	Clitophon
,	Fw	,
ne	Rp	NE
crains	Vvc	CRAINDRE
point	Rg	POINT
,	Fw	,
elle	Pp	IL
est	Vuc	ÊTRE
déjà	Rg	DÉJÀ
partie	Nc	PARTIE
,	Fw	,
Ton	Vvc	Ton
père	Nc	PÈRE
et	Cc	ET
Calligonne	Nc	Calligonne
ont	Vuc	AVOIR
fait	Ge	FAIRE
cette	Dd	CE
partie	Nc	PARTIE
.	Fs	.
Satire	Nc	SATIRE
qui	Pr	QUI
les	Pp	ILS
suit	Vvc	SUIVRE
et	Cc	ET
qui	Pr	QUI
sait	Vvc	SAVOIR
notre	Ds	NOTRE
amour	Nc	AMOUR
Me	Ag	Me
doit	Vvc	DEVOIR
faire	Vvn	FAIRE
savoir	Vvn	SAVOIR
l'	Da	LE
heure	Nc	HEURE|HURE
de	S	DE
leur	Ds	LEUR
retour	Nc	RETOUR
;	Fw	;
Si	Vvc	Si
bien	Rg	BIEN
que	Cs	QUE
nous	Pp	NOUS
pouvons	Vvc	POUVOIR
sans	S	SANS
qu'	Cs	QUE
on	Pp	ON
nous	Pp	NOUS
importune	Vvc	IMPORTUNER
Considérer	Vvn	Considérer
l'	Da	LE
état	Nc	ÉTAT
où	Pr	OÙ
nous	Pp	NOUS
met	Vvc	METTRE
la	Da	LE
fortune	Nc	FORTUNE
.	Fs	.
Sachant	Ga	SAVOIR
fort	Rg	FORT
bien	Rg	BIEN
qu'	Cs	QUE
un	Dn	UN
tiers	Nc	TIERS
nuit	Vvc	NUIRE
toujours	Rg	TOUJOURS
aux	S+Da	À+LES
amants	Nc	AMANT
,	Fw	,
J'	Vvc	J'
irai	Vvc	ALLER
chercher	Vvn	CHERCHER
ailleurs	Rg	AILLEURS
des	Dn	UN
divertissements	Nc	DIVERTISSEMENT
.	Fs	.
Demeure	Vvc	DEMEURER
,	Fw	,
Clinias	Nc	Clinias
.	Fs	.
Un	Dn	UN
ami	Nc	AMI
véritable	Ag	VÉRITABLE
Aux	Vvc	Aux
amants	Nc	AMANT
comme	Cs	COMME
nous	Pp	NOUS
est	Vuc	ÊTRE
toujours	Rg	TOUJOURS
profitable	Ag	PROFITABLE
.	Fs	.
Je	Pp	JE
sais	Vvc	SAVOIR
bien	Rg	BIEN
toutefois	Rg	TOUTEFOIS
qu'	Cs	QUE
ils	Pp	ILS
trouvent	Vvc	TROUVER
des	Dn	UN
plaisirs	Nc	PLAISIR
À	Nc	À
se	Pp	IL
dire	Vvn	DIRE
en	S	EN
secret	Nc	SECRET
leur	Ds	LEUR
peine	Nc	PEINE
et	Cc	ET
leurs	Ds	LEUR
désirs	Nc	DÉSIR
Et	Vvc	Et
je	Pp	JE
suis	Vuc	ÊTRE
assuré	Ge	ASSURER
par	S	PAR
mon	Ds	MON
expérience	Nc	EXPÉRIENCE
Que	Vvc	Que
le	Da	LE
meilleur	Ag	MEILLEUR
ami	Nc	AMI
quelquefois	Rg	QUELQUEFOIS
les	Da	LE
offense	Nc	OFFENSE|OFFENSÉ
.	Fs	.
Puisque	Cs	PUISQUE
tu	Pp	TU
veux	Vvc	VOULOIR
sortir	Vvn	SORTIR
,	Fw	,
au	S+Da	À+LE
moins	Nc	MOINS
ressouviens	Vvc	RESSOUVENIR
-toi	Vvc	-toi
De	Vvc	De
passer	Vvn	PASSER
cette	Dd	CE
nuit	Nc	NUIT
encore	Rg	ENCORE
avec	S	AVEC
moi	Pp	JE
.	Fs	.
Je	Pp	JE
n'	Rp	NE
y	Pp	Y
manquerai	Vvc	MANQUER
pas	Rg	PAS
.	Fs	.
Ha	Rg	HA
,	Fw	,
Lucipe	Vvc	Lucipe
,	Fw	,
ma	Ds	MON
vie	Nc	VIE
,	Fw	,
Adorable	Ag	ADORABLE
prison	Nc	PRISON
de	S	DE
mon	Ds	MON
âme	Nc	ÂME
asservie	Ge	ASSERVIR
,	Fw	,
Combien	Vvc	Combien
dois	Vvc	DEVOIR
-je	Nc	-je
d'	S	DE
autels	Nc	AUTEL
à	S	À
l'	Da	LE
éclat	Nc	ÉCLAT
de	S	DE
tes	Ds	TON
yeux	Nc	OEIL|YEUX
Qui	Ag	Qui
rend	Vvc	RENDRE
mon	Ds	MON
sort	Nc	SORT
égal	Ag	ÉGAL
à	S	À
celui	Pd	CELUI
-là	Vvc	-là
des	Dn	UN
Dieux	Nc	DIEU|DIEUX
!	Fs	!
Tu	Pp	TU
me	Pp	JE
fais	Vvc	FAIRE
éprouver	Vvn	ÉPROUVER
que	Cs	QUE
le	Da	LE
bonheur	Nc	BONHEUR
extrême	Ag	EXTRÊME
Consiste	Vvc	CONSISTER
seulement	Rg	SEULEMENT
à	S	À
voir	Vvn	VOIR
ce	Pd	CE
que	Pr	QUE
l'	Pp	IL
on	Pp	ON
aime	Vvc	AIMER
.	Fs	.
Et	Cc	ET
moi	Pp	JE
je	Pp	JE
trouve	Vvc	TROUVER
ici	Rg	ICI
que	Cs	QUE
le	Da	LE
plus	Rg	PLUS
grand	Ag	GRAND
tourment	Nc	TOURMENT
Procède	Vvc	Procède
de	S	DE
la	Da	LE
peur	Nc	PEUR
de	S	DE
perdre	Vvn	PERDRE
son	Ds	SON
amant	Nc	AMANT
.	Fs	.
Dissipe	Vvc	DISSIPER
cette	Dd	CE
peur	Nc	PEUR
et	Cc	ET
chasse	Vvc	CHASSER
ces	Dd	CE
alarmes	Nc	ALARME
Qui	Ag	Qui
changent	Vvc	CHANGER
tes	Ds	TON
beaux	Ag	BEAU
yeux	Nc	OEIL|YEUX
en	S	EN
des	Dn	UN
torrents	Nc	TORRENT
de	S	DE
larmes	Nc	LARME
Je	Ag	Je
suis	Vuc	ÊTRE
si	Rg	SI
bien	Rg	BIEN
à	S	À
toi	Pp	TU
que	Cs	QUE
je	Pp	JE
doute	Vvc	DOUTER
souvent	Rg	SOUVENT
Si	Nc	SI
je	Pp	JE
suis	Vuc	ÊTRE
aujourd'hui	Rg	AUJOURD'HUI
le	Da	LE
même	Pi	MÊME
que	Pr	QUE
devant	Ga	DEVOIR
.	Fs	.
Ce	Dd	CE
respect	Nc	RESPECT
importun	Ag	IMPORTUN
que	Pr	QUE
tu	Pp	TU
rends	Vvc	RENDRE
à	S	À
ton	Ds	TON
père	Nc	PÈRE
Te	Ag	Te
fera	Vvc	FAIRE|FERRER
consentir	Vvn	CONSENTIR
à	S	À
tout	Pi	TOUT
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
espère	Vvc	ESPÉRER
.	Fs	.
Si	Cs	SI
mon	Ds	MON
père	Nc	PÈRE
veut	Vvc	VOULOIR
être	Vun	ÊTRE
en	S	EN
cela	Pd	CELA
respecté	Ge	RESPECTER
,	Fw	,
L'	Vvc	L'
amour	Nc	AMOUR
veut	Vvc	VOULOIR
être	Vun	ÊTRE
aussi	Rg	AUSSI
tout	Rg	TOUT
de	S	DE
même	Ag	MÊME
traité	Nc	TRAITÉ
.	Fs	.
Je	Pp	JE
pourrai	Vvc	POUVOIR
donc	Rg	DONC
sans	S	SANS
crime	Nc	CRIME
au	S+Da	À+LE
feu	Nc	FEU
qui	Pr	QUI
me	Pp	JE
consomme	Vvc	CONSOMMER
.	Fs	.
Respecter	Vvn	RESPECTER
un	Dn	UN
grand	Ag	GRAND
Dieu	Nc	DIEU
pour	S	POUR
mépriser	Vvn	MÉPRISER
un	Dn	UN
homme	Nc	HOMME
.	Fs	.
Mais	Cc	MAIS
sortons	Vvc	SORTIR
de	S	DE
ce	Dd	CE
lieu	Nc	LIEU
:	Fw	:
je	Pp	JE
crains	Vvc	CRAINDRE
les	Da	LE
envieux	Nc	ENVIEUX
Et	Vvc	Et
les	Da	LE
yeux	Nc	OEIL|YEUX
indiscrets	Ag	INDISCRET
de	S	DE
quelque	Di	QUELQUE
curieux	Ag	CURIEUX
.	Fs	.
La	Da	LE
promenade	Nc	PROMENADE
est	Vuc	ÊTRE
belle	Ag	BEAU
;	Fw	;
on	Pp	ON
dirait	Vvc	DIRE
que	Cs	QUE
l'	Da	LE
ombrage	Nc	OMBRAGE
Ajoute	Vvc	AJOUTER
de	S	DE
la	Da	LE
grâce	Nc	GRÂCE
à	S	À
ce	Dd	CE
plaisant	Ag	PLAISANT
rivage	Nc	RIVAGE
.	Fs	.
Amis	Nc	AMI
,	Fw	,
je	Pp	JE
vois	Vvc	ALLER|VOIR
la	Da	LE
mère	Nc	MÈRE
,	Fw	,
et	Cc	ET
la	Da	LE
fille	Nc	FILLE
la	Pp	IL
suit	Vvc	SUIVRE
.	Fs	.
Prenons	Vvc	PRENDRE
l'	Da	LE
occasion	Nc	OCCASION
,	Fw	,
servons-nous	Vvc	servons-nous
de	S	DE
la	Da	LE
nuit	Nc	NUIT
.	Fs	.
Lucipe	Nc	Lucipe
,	Fw	,
vous	Pp	VOUS
viendrez	Vvc	VENIR
.	Fs	.
Que	Pt	QUE
voulez	Vvc	VOULOIR
-vous	Nc	-vous
?	Fs	?
À	Vvc	À
l'	Da	LE
aide	Nc	AIDE
!	Fs	!
Qu'	Pt	QUE
avez	Vuc	AVOIR
-vous	Nc	-vous
?	Fs	?
Calligonne	Vvc	Calligonne
!	Fs	!
Un	Dn	UN
voleur	Nc	VOLEUR
la	Pp	IL
possède	Vvc	POSSÉDER
;	Fw	;
Ce	Vvc	Ce
vaisseau	Nc	VAISSEAU
que	Pr	QUE
tu	Pp	TU
vois	Vvc	ALLER|VOIR
sur	S	SUR
ce	Dd	CE
traître	Ag	TRAÎTRE
élément	Nc	ÉLÉMENT
,	Fw	,
Emporte	Vvc	EMPORTER
Calligonne	Nc	Calligonne
et	Cc	ET
mon	Ds	MON
contentement	Nc	CONTENTEMENT
.	Fs	.
Poursuivons	Vvc	POURSUIVRE
le	Da	LE
pirate	Nc	PIRATE
et	Cc	ET
faisons	Vvc	FAIRE
de	S	DE
sa	Ds	SON
barque	Nc	BARQUE
Pour	Ag	Pour
les	Da	LE
siens	Ps	SIEN
et	Cc	ET
pour	S	POUR
lui	Pp	IL
le	Da	LE
vaisseau	Nc	VAISSEAU
de	S	DE
la	Da	LE
parque	Nc	PARQUE
.	Fs	.
Ma	Ds	MON
fille	Nc	FILLE
était	Vuc	ÊTRE
le	Da	LE
but	Nc	BUT
de	S	DE
ce	Dd	CE
lâche	Ag	LÂCHE
dessein	Nc	DESSEIN
,	Fw	,
Leur	Vvc	Leur
bouche	Nc	BOUCHE
a	Vuc	AVOIR
découvert	Ge	DÉCOUVRIR
ce	Pd	CE
qu'	Pr	QUE
ils	Pp	ILS
ont	Vuc	AVOIR
dans	S	DANS
le	Da	LE
sein	Nc	SEIN
:	Fw	:
On	Pp	ON
en	Pp	EN
veut	Vvc	VOULOIR
à	S	À
Lucipe	Nc	Lucipe
et	Cc	ET
le	Da	LE
ciel	Nc	CIEL
me	Pp	JE
menace	Vvc	MENACER
D'	Rg	D'
un	Dn	UN
orage	Nc	ORAGE
prochain	Ag	PROCHAIN
après	S	APRÈS
tant	Rg	TANT
de	S	DE
bonace	Nc	BONACE
.	Fs	.
Je	Pp	JE
croirai	Vvc	CROIRE
ce	Dd	CE
malheur	Nc	MALHEUR
qui	Pr	QUI
me	Pp	JE
